page_content,page,source,author,theme
"4 
  Offering  the Inventory Spectrum first to non -incumbent carriers  could also a ddress  
commenters’ concern that many parties could apply to use the same Invent ory Spectrum.12  
Utilizing a pro -competition, right of first refusal approach would reduce instances of mutual 
exclusivity because only the non- incumbents that need help in the form of additional spectrum 
would be among the initial applicant pool.  Removing  the incumbents from the initial applicant 
pool would minimize conflicts over the same pieces of Inventory Spectrum, even if the spectrum 
ultimately passed to the stage at which the incumbents could apply for its paid use.  
IV. Inventory Spectrum Should Be Auc tioned for Geographic Exclusive Use to Carriers 
with  an Existing Facilities -Based Presence  
EchoStar agrees with commenters that Inventory Spectrum should be made available 
under the same regulatory framework as licenses issued in the same band.13  For example, 
Inventory Spectrum in the 600 MHz band should be made available in 10 MHz blocks based on 
the Partial Economic Area ( “PEA ”) where the spectrum is located.  EchoStar also agrees with 
T-Mobile that STAs should be issued to carriers with existing wireless  facilities  in the market 
that can quickly  light up the relevant Inventory Spectrum to increase capacity and performance 
                                                   
T-Mobile License LLC Special Temporary Authority, Call Sign WRFP839, File No. 0010419918 
(renewal pending as of February 6, 2024); T -Mobile License LLC Special Temporary Authority, Call 
Sign WRFS832, File No. 0010419900 (renewal pending as of February 6, 2024).  
12 See, e.g., AT&T Comments at 5; T-Mobile Comments at 7; Comments of The Dynamic Spectrum 
Alliance (“DSA”), In the Matter of Wireless Telecommunications Bureau Seeks Comment on Options for 
Facilitating Access to Unassigned Auction Inventory Spectrum , Docket No. 24 -72, DA 24 -215 (Apr. 8, 
2024) at 5 ; Comments of The Enterprise Wireless Alliance  (“EWA”) , In the Matter of Wireless 
Telecommunications Bureau Seeks Comment on Options for Facilitating Access to Unassigned Auction 
Inventory Spectrum , Docket No. 24-72, DA 24 -215 (Apr. 8, 2024) at 2-3, Attachment: Memorandum of 
Understanding; Comments of Open Technology Institute at New America and Public Knowledge, In the 
Matter of Wireless Telecommunications Bureau Seeks Comment on Options for Facilitating Access  to 
Unassigned Auction Inventory Spectrum , Docket No. 24 -72, DA 24 -215 (Apr. 8, 2024) at 6, 9; WISPA 
Comments  at 6.  
13 See T-Mobile Comments at 5 (supporting STAs among other reasons because they would “most closely 
align with the existing licensing scheme  for traditionally auctioned spectrum.”) .",3,2024-04-22 EchoStar Spectrum Inventory Reply Comments.pdf,ECHOSTAR  CORPORATION,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"5 
 for their customers.14  Granting STAs to only those parties already providing service in a given 
area as a supplement would reduce the risk of customers coming to expect service that is only 
temporary in nature.   Doing so would also further reduce the risk of mutually exclusive  
applications.  Of course, such STAs should be subject to the pro -competition guardrails as 
proposed above  in Section III .  
While dynamic spectrum sharing and site -based licensing have many use cases, EchoStar 
agrees with several commenters that STAs are t he most efficient way to offer Inventory 
Spectrum.15  The FCC would need to create rules and database technologies for the Inventory 
Spectrum in order to avoid interference, which undermines the Commission’s stated goal to 
quickly  get Inventory Spectrum put  to use.   
V. Conclusion  
For the foregoing reasons, the Commission should put its Inventory Spectrum resources 
to work for the public interest.  
  
Respectfully submitted,  
  
April 22, 2024  
 /s/ Alison Minea  
Alison Minea  
Vice President, Regulatory Affairs  
Grant Gendron  
Corporate Counsel  
Robert Grimaldi  
Corporate Counsel  
 
ECHOSTAR  CORPORATION  
1110 Vermont Avenue, NW Suite 450 
Washington, DC 20005  
 
                                                   
14 Id. at 6 (the FCC should “accept STA requests only from licensees that are capable of integrating the 
spectrum into their existing networks in the same geographic area covered by the STA request.”) .  
15 See, e.g., CTIA Comments at 7 -8; WISPA Comments at 6- 7, 10; AT&T Comments at 3 -6; T-Mobile 
Comments  at 5-8, 10; Verizon Comments  at 9-10; EchoStar Comments at 2-3 .",4,2024-04-22 EchoStar Spectrum Inventory Reply Comments.pdf,ECHOSTAR  CORPORATION,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"Before the
Federal Communications Commission
Washington, D.C. 20554
In the Matter of
Wireless Telecommunications
Bureau Seeks Comment on
Options for Facilitating
Access to Unassigned Auction
Inventory Spectrum)
)
)
)
)
)
)WT Docket 24-72
REPLY COMMENTS OF ANTHONY L. JONES
I, Anthony L. Jones, respectfully submit the following reply
comments regarding other stakeholders’ views on methods with 
which the Commission could allocate presently unused spectrum 
(“Inventory Spectrum”).
I.PART 90-STYLE COORDINATION FOR NON-PART 90 NARROWBAND RADIO 
SERVICES SPECTRUM IS ALSO WELL-SUITED FOR ALLOCATING 
INVENTORY SPECTRUM
EWA broadly proposes to use frequency coordination similar 
to Part 90 for Inventory Spectrum in non-Part 90, would-be-
auctionable radio services. While I have pointed out in my 
initial comments that the Commission could effortlessly segue 
back to using the existing rules for site-based PARS licenses, I 
also see no issue with existing frequency coordinators applying 
their methods of recommending Part 90 frequency assignments for 
the PARS and other narrowband, formerly auctionable radio 
services.
Respectfully submitted,
/s/ Anthony L. Jones
Anthony L. Jones
32 S 14th St Apt 1
Richmond, IN 47374
April 22, 2024",0,Jones_24-72-reply_comments_final.pdf,Anthony L. Jones,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"Before the  
FEDERAL COMMUNICATIONS COMMISSION 
Washington, D.C. 20554 
 
In the Matter of  
 
Options for Facilitating Access to Unassigned 
Auction Inventory Spectrum  ) 
) 
) 
) 
  
 
WT Docket No. 24- 72 
  
      REPLY COMMENTS OF CTIA 
CTIA respectfully submits these reply comments in response to the  Public Notice  seeking 
comment on regulatory tools the Federal Communications Commission (“Commission”)  could 
use to enable  access to its inventory of currently unassigned spectrum in bands previously 
licensed for wireless services through auctions  (“Inventory Spectrum”) .1 
I. INTRODUCTION.  
CTIA and other commenters in the record commend the Commission and urge it to 
continue to work with Congress to restore the agency’s auction authority so the most effective 
spectrum access tool at the Commission’s disposal is again available to support growing consumer, business, and enterprise demands.
2 
In the interim, there is substantial record support for the Commission making Inventory 
Spectrum available on a temporary basis through Special Temporary Authority (“STA”) authorizations.  STAs have proven effective in the past in enabling access for  a variety of users 
and could be implemented quickly so Inventory Spectrum can be put to use, consistent with the Commission’s objective in this proceeding.  
The Commission should refrain from moving forward with any proposals that would 
 
1 Wireless Telecommunications Bureau Seeks Comment on Ways to Facilitate Access to Currently 
Unassigned Auction Inventory Spectrum for Wireless Radio Services in Light of the Ongoing Lapse of 
Auction Authority , Public Notice , DA 24 -215 ¶ 2 (WTB, Mar. 7, 2024)  (“Public Notice”) . 
2 See Comments of CTIA, WT Docket No. 24- 72, at 2 -4, 7 (filed Apr. 8, 2024) (“CTIA Comments”).",0,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"2 undermine the goal of making Inventory Spectrum available for near -term, licensed  use, 
including calls for importing new sharing models that would take substantial time and additional 
record support to develop.  The Commission should also disregard calls for adoption of shared access models in spectrum bands that are outside the scope of this proceeding.   II. THE RECORD SHOWS THAT SPECTRUM  AUCTIONS ARE THE MOST 
EFFECTIVE TOOL FOR PROMOTING CONTINUED WIRELESS 
LEADERSHIP . 
The record is clear that Congress should expeditiously restore the Commission’s auction 
authority.
3  Auctions remain the most efficient way of driving competition and ensuring 
commercial wireless spectrum is put to efficient use .  As CTIA highlighted, spectrum auctions 
drive market -based competition for a variety of users, promote efficient spectrum use, and  
contribute  billions  of dollars  annually to the U.S. GDP.   In addition, auction proceeds  have raised 
nearly a quarter of a trillion dollars for the U.S. Treasury, in  support of a variety of government 
programs  and the modernization of national defense systems.4   
Other commenters agree.  As  AT&T highlights , “[t]he Commission’s auction framework 
has made the United States a leader in 3G, 4G, and now 5G wireless services, unleashing 
innovation and promoting competition.”5  Moreover, as Verizon details , the Commission’s 
auction framework supports  massive investment in innovations for today’s mobile connected 
society  and for driving 5G fixed wireless access solutions that are bringing new competition to  
 
3 See id .; Comments of AT&T  Services, Inc., WT Docket No. 24- 72, at 2 -3 (filed Apr. 8, 2024) (“AT&T 
Comments”) ; Comments of DeepSig , Inc., WT Docket No. 24- 72, at 6  (filed Apr. 8, 2024) ; Comments of 
Enterprise Wireless Alliance , WT Docket No. 24- 72, at 1  (filed Apr. 8, 2024)  (“EWA Comments”) ; 
Comments of NCTA —The Internet & Television Association , WT Docket No. 24 -72, at 1  (filed Apr. 8, 
2024)  (“NCTA Comments”) ; Comments of T -Mobile  USA, Inc., WT Docket No. 24- 72, at 3 -4 (filed Apr. 
8, 2024)  (“T-Mobile Comments”) ; Comments of Verizon , WT Docket No. 24- 72, at 1-2 (filed Apr. 8, 
2024) (“Verizon Comments”).  
4 CTIA Comments at 4.  
5 AT&T Comments at 2.",1,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"3 the home broadband marketplace.6  As T -Mobile notes, this investment is also bringing 
substantial benefits to America’s economy , with the U.S. wireless industry investing more than 
$309 billion into wireless networks since 2012, which rely primarily on auctioned spectrum.7  
And the Enterprise Wireless Alliance correctly notes that s pectrum auctions “ have been an 
effective, efficient means of assigning significant amounts of wireless spectrum for commercial 
use that avoid the problem of mutual exclusivity.”8 
CTIA commends the Commission for its continued work to encourage Congress to 
restore its competitive bidding authority so auctioned licenses can once again be brought to market to support these public policy objectives. III. THE EXISTING STA FRAMEWORK IS A WORKABLE VEHICLE FOR 
MAKING INVENTORY SPECTRUM AVAILABLE IN THE NEAR TERM . 
Absent auction authority, and if the Commission wants to act quickly to make Inventory 
Spectrum available, STAs are the most reasonable alternative option.
9  As commenters discuss, 
STAs will efficiently allow Inventory Spectrum to be promptly put to use, as “[t]here will be no 
need for the Commission to develop new application forms, filing processes, or technical rules .”
10 
STAs have, moreover, proven effective in providing temporary spectrum access under 
unique circumstances.  As CTIA and others discussed, the Commission has had success with the 
 
6 See Verizon Comments at 1, 4-6.  
7 See T- Mobile Comments at 3 (citing #RestoreAuctionAuthority with a Spectrum Pipeline, CTIA  BLOG 
(Mar. 8, 2024), https://www.ctia.org/news/restoreauctionauthority- with-a-spectrum -pipeline ).  
8 EWA Comments at 1.  
9 See CTIA Comments at 7 -8; AT&T Comments at 3 -6; T-Mobile Comments at 5 -8; Verizon Comments 
at 9-10; see also  WISPA —The Association for Broadband Without Borders, WT Docket No. 24-72, at 6 -
7 (filed Apr. 8, 2024).  
10 AT&T Comments at 4.",2,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"4 STA framework in the context of the COVID-19 pandemic.11  That example demonstrates how 
effective the STA model can be in not only putting spectrum to use quickly, but also in enabling 
access to a variety of providers.12   
To that end, the Commission put out a Public Notice early in the pandemic providing 
guidance to all interested parties for obtaining STAs and relevant waivers,13 including 
specialized guidance for public safety entities.14  The relevant  docket remains an active vehicle 
for STA requests and could be used to expand STA eligibility for Inventory Spectrum.15  
Notably, STAs have been effective in putting spectrum to work by myriad providers, including:  regional providers;
16 rural providers ;17 dozens of wireless internet service providers 
 
11 CTIA Comments at 7 -8 (discussing that the Commission freed up roughly 80 to 100 megahertz of 
spectrum in the weeks following the declaration of emergency, which was put to use immediately to 
support increasing capacity needs) ; AT&T Comments at 4 (noting that the Commission “issued several 
STAs, including for some of the Inventory Spectrum , that allowed for the rapid expansion of wireless 
network capacity on a non-interfering basis” during the pandemic (emphasis original)); Verizon Comments at 9  (noting that STAs are a well-established mechanism for providing non-interfering 
spectrum use, which the Commission relied on to grant temporary access to spectrum during the 
coronavirus pandemic (quotations and citation omitted)).  
12 Cf. Comments of EchoStar Corporation, WT Docket No. 24-72, at 3 (filed Apr. 8, 2024) (“EchoStar 
Comments”).  
13 See Wireless Telecommunications Bureau Provides Guidance on Requesting Special Temporary 
Authority and Waivers in Response to COVID-19, Public Notice, 35 FCC Rcd 2984 (WTB 2020); see 
also WTB Special Temporary Authority and Waiver Request Filing Guide , FCC, 
https://www.fcc.gov/research -reports/guides/wtb -special -temporary -authority-and- waiver -request -filing -
guide  ( last visited Apr. 21, 2024) . 
14 See Public Safety and Homeland Security Bureau Provides Guidance to Public Safety Entities on 
Requesting Special Temporary Authority and Waivers in Response to COVID-19, Public Notice, 35 FCC Rcd 3078 (PSHSB 2020) 
15 See Inbox-1.931, FCC Electronic Comment Filing System, https://www.fcc.gov/ecfs/search/docket-
detail/INBOX -1.931 (last visited Apr. 21, 2024) ; see a lso Coronavirus, FCC, 
https://www.fcc.gov/coronavirus  (last visited Apr. 21 , 2024).  
16 See, e.g. , FCC Grants Temporary Spectrum Access to US Cellular , FCC (rel. Mar. 27, 2020), 
https://www.fcc.gov/document/fcc -grants- temporary -spectrum -access-us- cellular .  
17 See, e.g. , FCC Grants Temporary Spectrum Access to Bluegrass Cellular, Inc. , FCC  (rel. Mar. 27, 
2020), https://www.fcc.gov/document/fcc- grants -temporary -spectrum -access- bluegrass -cellular -inc; FCC 
Grants Temporary Spectrum Access to Union Wireless , FCC (rel. Apr. 9, 2020),",3,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"5 (“WISPs”) —including a consortium of 33 WISPs serving 330 counties in 29 states;18 and Tribal 
entities ,19 in addition to nationwide providers.  The STA framework could be similarly leveraged 
for Inventory Spectrum, providing access to a wide range of users for a variety of use cases and 
public benefits.  IV. ALTERNATIVE  PROPOSED ACCESS MODELS WOULD NOT MEET THE 
GOALS OF THE PRESENT PROCEEDING . 
Proponents of applying new shared access models to Inventory Spectrum do not solve for 
the Commission’s primary objective in this proceeding: to speed access to Inventory Spectrum while the Commission’s auction authority is lapsed.  Specifically, as the Public Notice stated, “unless and until Congress decides to restore the Commission’s auction authority, the Wireless Telecommunications Bureau [] is compelled to explore how its existing regulatory tools could be used to provide the public with access to spe ctrum that would otherwise lie fallow .”
20  Shared 
access models would undermine this goal and should therefore be rejected. 
 
https://docs.fcc.gov/public/attachments/DOC -363846A1.pdf ; FCC Grants Temporary Spectrum Access to 
NTUA Wireless, LLC , FCC  (rel. Apr. 20, 2020), https://docs.fcc.gov/public/attachments/DOC-
363926A1.pdf ; FCC Grants Temporary Spectrum Access to United Wireless, FCC  (rel. Aug. 24, 2020), 
https://docs.fcc.gov/public/attachments/DOC -370127A1.pdf .  
18 See FCC Grants Wireless ISPs Temporary Access to Spectrum in 5.9 GHz Band to Meet Increase in 
Rural Broadband Demand During Pandemic , FCC News Release (Mar. 27, 2020), 
https://docs.fcc.gov/public/attachments/DOC -363358A1.pdf .  
19 See, e.g. , FCC Grants Makah Tribe Temporary Spectrum Access to 2.5 GHz Band to Meet Increased 
Wireless Broadband Needs During COVID-19 Pandemic , FCC News Release (May 29, 2020), 
https://docs.fcc.gov/public/attachments/DOC -364635A1.pdf ; FCC Grants STA to Confederated Salish 
and Kootenai Tribes , FCC (rel. Aug. 21, 2020), https://docs.fcc.gov/public/attachments/DOC -
370701A1.pdf ; FCC Grants Temporary Spectrum Access to The Pueblo of Santa Clara, FCC (rel. Aug. 
19, 2020), https://docs.fcc.gov/public/attachments/DOC-370701A1.pdf ; FCC Grants Temporary 
Spectrum Access to Crow Creek Sioux Tribe, FCC (rel. Dec. 23, 2020), 
https://docs.fcc.gov/public/attachments/DOC -370124A1.pdf ; FCC Grants Temporary Spectrum Access to 
Lower Brule Sioux Tribe, FCC  (rel. Jan. 12, 2021), https://docs.fcc.gov/public/attachments/DOC-
370126A1.pdf .  
20 Public Notice ¶ 2.",4,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"6 First, it would take time to develop both the rules and technologies for database -driven 
sharing or other coordination mechanisms for Inventory Spectrum in a manner that ensures 
protection of existing licensees in the Inventory Spectrum bands, undermining the goal of this proceeding.  Some commenters allege without  support  that existing sharing mechanisms can be 
“readily adapted” for use in the Inventory Spectrum.
21  As CTIA has pointed out , however , it 
took years for the Citizens Broadband Radio Service (“CBRS”)  Spectrum Access System and 
Environmental Sensing Capability operations to be developed and operative , and the 6 GHz 
Automated Frequency Coordination system operations were only recently approved to enable 
commercial standard -power Wi -Fi operations.22  Verizon further highlights that the CBRS 
sharing model and its customized tools have proven challenging to manage, “particularly given the regular operational updates that are needed for base station products and the myriad ad hoc workarounds that are be ing used to accommodate General Authorized Access  [(“GAA”)] 
grants.”
23  It would be inefficient and contrary to the principal goal of the Public Notice for the 
Commission to continue to hold the Inventory Spectrum while database tools, and rules for their usage, are developed for this spectrum. 
Second, even if an existing database mechanism could be timely and efficiently leveraged 
for Inventory Spectrum, which CTIA questions, commenters ignore the need for development of new equipment that is capable of being tethered to a coordination database.  While some 
commenters tout the purported benefits of CBRS -style sharing, they fail to provide any 
 
21 Comments of Federated Wireless, Inc., WT Docket No. 24- 72, at 2 (filed Apr. 8, 2024) (“Federated 
Wireless Comments”); see also Comments of Open Technology Institute at New America and Public 
Knowledge , WT Docket No. 24- 72, at 4, 5- 6 (filed Apr. 8, 2024) (“OTI and Public Knowledge 
Comments”) .  
22 See CTIA Comments at 9; see also T -Mobile Comments at 9 -10.  As CTIA discussed, efforts continue 
to establish a process for handling interference complaints in the 6 GHz band.  See CTIA Comments at 9.  
23 Verizon Comments at 9.",5,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"7 meaningful insight regarding the availability of devices that could operate in the Inventory 
Spectrum.24  As Blooston Rural Carriers discuss, “it is unclear how much time and resources 
would be needed to develop sensing and end user equipment needed to implement dynamic sharing.”
25  The same is true for the equipment that would need to be developed to facilitate site-
based sharing.  Thus, as  AT&T notes, “it is entirely possible that by the time this work is 
complete, the Commission’s auction authority will have resumed.”26  And, as CTIA highlighted, 
there is little incentive from a market perspective for manufacturers to invest in equipment or technologies tailored to the isolated and disconnected channels or geographic areas that comprise the Inventory Spectrum, and it would be inefficient to await standardization for new equipment.
27 
Rather than addressing the problem at hand, supporters of shared access in the Inventory 
Spectrum are merely seeking a foothold for expanding a framework that has otherwise not yet borne out from an investment or deployment perspective.
28  As CTIA has demonstrated, 
evidence continues to show limited investment and deployment in complex shared spectrum-based offerings, and the cable industry has acknowledged that shared- use frameworks like CBRS 
cannot be relied on to deliver the wide -area coverage needed to help  bridge the digital divide.
29 
 
24 Cf. NCTA Comments 2-6; OTI and Public Knowledge Comments  at 4-5; Federated Wireless 
Comments at 2 -3; Comments of Dynamic Spectrum Alliance, WT Docket No. 24-72, at 3 (filed Apr. 8, 
2024).  
25 Comments of Blooston Rural Carriers, WT Docket No. 24 -72, at 4  (filed Apr. 8, 2024) (“Blooston 
Comments”) ; see also Verizon Comments at 8.  
26 AT&T Comments at 7; see also Verizon Comments at 8 -9.  
27 See CTIA Comments at 9 -10; see also AT&T Comments at 8; Blooston Comments at 4; Verizon 
Comments at 8.  
28 See CTIA Comments at 8 -9.  
29 See id . at 9; see also , e.g., Doug Brake, CBRS Spectrum Is Lightly Used, Whereas C-Band Is Deployed 
Extensively, CTIA B LOG (Sept. 25, 2023), https://www.ctia.org/news/cbrs- spectrum -is-lightly -used-",6,240422 FINAL CTIA Reply Comments on Spectrum Inventory PN.pdf,CTIA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
